,site,imgf,tstat,p,cohensd,meandiff,mean_inside,mean_outside,n_inside,n_outside,stddiff,std_inside,std_outside,CVdiff,CV_inside,CV_outside
11,RoanCamp,cam1-000-000259-0.tif,-405.9720822832096,0.0,-1.7551538549460552,-2.2871666,34.768063,37.05523,107002,107002,0.09405351,1.3492925,1.255239,0.004933577,0.03880839,0.033874813
12,RoanCamp,cam1-000-000269-0.tif,-466.41587049999805,0.0,-2.003048933393344,-2.843628,34.259224,37.10285,108441,108441,0.041713953,1.4403535,1.3986396,0.0043465123,0.042042796,0.037696283
13,RoanCamp,cam1-000-000287-0.tif,-639.0041207242261,0.0,-2.8863876637051646,-3.711216,33.748913,37.46013,98023,98023,0.21834528,1.3902943,1.171949,0.009909995,0.041195232,0.031285238
14,RoanCamp,cam1-000-000352-0.tif,-373.4167082353823,0.0,-1.787808726112198,-2.267006,32.97476,35.241764,87252,87252,-0.44767773,1.0242844,1.4719621,-0.010704869,0.03106268,0.04176755
15,RoanCamp,cam1-001-000333-0.tif,-157.78966358959872,0.0,-0.7078225369167593,-0.9553528,32.9913,33.94665,99389,99389,-0.009215593,1.345091,1.3543066,0.0008759387,0.040771082,0.039895143
16,RoanCamp,cam1-001-000605-0.tif,-193.5325296302551,0.0,-0.862408978583969,-1.281044,33.151096,34.43214,100719,100719,-0.18158567,1.391855,1.5734407,-0.0037116706,0.041985188,0.04569686
17,RoanCamp,cam1-002-000442-0.tif,-108.09064129452183,0.0,-0.6323198717310617,-0.79556274,32.59864,33.394203,58443,58443,-0.23977387,1.1325532,1.3723271,-0.0063524246,0.034742344,0.04109477
18,RoanCamp,cam1-003-000167-0.tif,-205.17358176453442,0.0,-0.8691650055201261,-2.2398682,38.87103,41.110897,111447,111447,-0.02821064,2.5628905,2.5911012,0.0029060692,0.06593318,0.06302711
19,RoanCamp,cam1-003-000440-0.tif,-242.06878683467826,0.0,-1.0072961308093413,-1.9026604,35.270718,37.173378,115503,115503,0.048378706,1.9129133,1.8645346,0.004077375,0.054235168,0.050157793
20,RoanCamp,cam1-003-000465-0.tif,-205.82046065055945,0.0,-0.6060059936402522,-1.1571884,35.973106,37.130295,230703,230703,0.22447908,2.018471,1.7939919,0.0077944323,0.056110557,0.048316125
21,RoanCamp,cam1-003-000473-0.tif,-215.95904323433572,0.0,-0.6463913414758152,-1.1849785,35.710472,36.89545,223245,223245,-0.001999855,1.8322213,1.8342211,0.0015936568,0.051307674,0.049714018
22,RoanCamp,cam1-003-000483-0.tif,-237.81251242205988,0.0,-0.8069744799966675,-1.2892075,34.734646,36.023853,173692,173692,-0.0126491785,1.5912443,1.6038935,0.001288347,0.045811445,0.044523098
23,RoanCamp,cam1-003-000491-0.tif,-196.5097363137847,0.0,-0.7218746431075942,-1.3823509,35.060356,36.442707,148209,148209,-0.2962159,1.7611018,2.0573177,-0.0062229075,0.050230574,0.05645348
24,RoanCamp,cam1-003-000506-0.tif,-135.66738169313984,0.0,-0.5464043937179945,-1.0376778,34.70087,35.73855,123297,123297,0.044360638,1.921153,1.8767923,0.0028487407,0.05536325,0.05251451
25,RoanCamp,cam1-003-000514-0.tif,-84.66340403985039,0.0,-0.46193175052354035,-0.7941284,34.318226,35.112354,67184,67184,0.20231688,1.8173263,1.6150094,0.006959662,0.052955136,0.045995474
26,RoanCamp,cam1-003-000619-0.tif,-151.93646031815888,0.0,-1.0063782714072977,-1.5436554,34.604305,36.14796,45586,45586,0.61849177,1.8116207,1.193129,0.019345652,0.052352466,0.033006813
27,RoanCamp,cam1-003-000629-0.tif,-233.38402803629117,0.0,-0.8601130548824408,-1.4214821,34.724922,36.146404,147252,147252,0.6673415,1.9523054,1.284964,0.020673152,0.056222025,0.035548873
28,RoanCamp,cam1-003-000640-0.tif,-424.79922764743725,0.0,-1.5400022985956054,-2.363926,33.84574,36.209667,152179,152179,-0.103850365,1.4822109,1.5860612,-9.022653e-06,0.043793127,0.04380215
29,RoanCamp,cam1-003-000649-0.tif,-293.9005288216663,0.0,-1.992214090510166,-3.2366333,33.23222,36.468853,43527,43527,-0.70526993,1.2332742,1.9385442,-0.016045362,0.037110798,0.05315616
